,course_name,course_rating,earn_skills,course_link,institution,metadata
247,Machine Learning on Google Cloud,4.7,"Skills you'll gain: Machine Learning, Applied Machine Learning, Google Cloud Platform, Human Learning, Machine Learning Software, Cloud Computing, Machine Learning Algorithms, Deep Learning, Cloud Platforms, Artificial Neural Networks, Feature Engineering, Exploratory Data Analysis, Tensorflow, Python Programming, Data Analysis, Data Visualization, Probability & Statistics, Regression, Statistical Programming, Statistical Visualization, Algorithms, SQL, Cloud API, Apache, Extract, Transform, Load",https://www.coursera.org/specializations/machine-learning-tensorflow-gcp,Google Cloud,Intermediate Specialization 3 - 6 Months
248,Career Success,4.7,"Skills you'll gain: Leadership and Management, Professional Development, Strategy and Operations, Business Communication, Adaptability, Business Analysis, Communication, Decision Making, Project Management, People Management, Critical Thinking, Collaboration, Customer Relationship Management, Strategy, Planning, Business Development, Operational Analysis, Problem Solving, Accounting, Change Management, Conflict Management, Financial Accounting, Leadership Development, Organizational Development, Entrepreneurship, People Development, Business Research, Deep Learning, Finance, Financial Management, General Accounting, Generally Accepted Accounting Principles (GAAP), Negotiation, Financial Analysis, Writing, Benefits, Correlation And Dependence, Entrepreneurial Finance, Data Visualization Software, Exploratory Data Analysis, Marketing, Scrum (Software Development), Estimation",https://www.coursera.org/specializations/career-success,"University of California, Irvine",Beginner Specialization 3 - 6 Months
249,Creative Writing,4.7,"Skills you'll gain: Creativity, Human Learning, Storytelling, Writing",https://www.coursera.org/specializations/creative-writing,Wesleyan University,Beginner Specialization 3 - 6 Months
250,Clinical Trials Operations,4.7,"Skills you'll gain: Leadership and Management, Data Management, Clinical Data Management, Operations Management, Communication, Data Analysis, Recruitment, Statistical Analysis",https://www.coursera.org/specializations/clinical-trials-operations,Johns Hopkins University,Beginner Specialization 3 - 6 Months
251,Introduction to Cloud Computing,4.7,"Skills you'll gain: Cloud Computing, Cloud Applications, Cloud Infrastructure, Cloud Platforms, Cloud Storage, DevOps, IBM Cloud",https://www.coursera.org/learn/introduction-to-cloud,IBM,Beginner Course 1 - 3 Months
252,Project Management Principles and Practices,4.7,"Skills you'll gain: Project Management, Strategy and Operations, Leadership and Management, Collaboration, Communication, Conflict Management, Risk Management, Estimation, Planning",https://www.coursera.org/specializations/project-management,"University of California, Irvine",Beginner Specialization 3 - 6 Months
253,Applied Data Science with Python,4.7,"Skills you'll gain: Python Programming, Data Analysis, Computer Programming, Machine Learning, Algorithms, Applied Machine Learning, Data Mining, Machine Learning Algorithms, Exploratory Data Analysis, Statistical Programming, Data Management, Extract, Transform, Load, Natural Language Processing, Critical Thinking, Statistical Machine Learning, Graph Theory, Network Analysis, Computer Programming Tools, Human Learning, Data Visualization, Network Model, Data Analysis Software, Regression, Computer Networking, General Statistics, Network Architecture, Plot (Graphics), Visualization (Computer Graphics), Computer Graphics",https://www.coursera.org/specializations/data-science-python,University of Michigan,Intermediate Specialization 3 - 6 Months
254,Introduction to Healthcare,4.7,,https://www.coursera.org/learn/intro-to-healthcare,Stanford University,Beginner Course 1 - 3 Months
255,U.S. Federal Taxation,4.7,"Skills you'll gain: Taxes, Accounting, Financial Accounting, Finance, Critical Thinking, General Accounting, Regulations and Compliance, Financial Analysis, Corporate Accouting, Generally Accepted Accounting Principles (GAAP), Problem Solving, Benefits",https://www.coursera.org/specializations/united-states-federal-taxation,University of Illinois at Urbana-Champaign,Intermediate Specialization 3 - 6 Months
256,Databases and SQL for Data Science with Python,4.7,"Skills you'll gain: Python Programming, Computer Programming, Data Analysis, Data Analysis Software, Data Management, Database Administration, Database Application, Databases, SQL, Cloud Computing, IBM Cloud",https://www.coursera.org/learn/sql-data-science,IBM,Beginner Course 1 - 3 Months
257,Agile Development,4.7,"Skills you'll gain: Agile Software Development, Design and Product, Leadership and Management, Product Management, Software Engineering, Product Development, Project Management, User Experience, Customer Analysis, Product Design, Research and Design, Data Analysis, Strategy and Operations, Business Analysis, Communication, Continuous Delivery",https://www.coursera.org/specializations/agile-development,University of Virginia,Beginner Specialization 3 - 6 Months
258,Software Product Management,4.7,"Skills you'll gain: Software Engineering, Agile Software Development, Product Management, Design and Product, Leadership and Management, Project Management, Planning, Application Development, Product Design, Entrepreneurship, Strategy and Operations, Business Analysis, Collaboration, User Experience, Scrum (Software Development), Supply Chain and Logistics",https://www.coursera.org/specializations/product-management,University of Alberta,Beginner Specialization 3 - 6 Months
259,Introduction to Machine Learning in Production,4.7,"Skills you'll gain: Machine Learning, Applied Machine Learning, Leadership and Management",https://www.coursera.org/learn/introduction-to-machine-learning-in-production,DeepLearning.AI,Advanced Course 1 - 4 Weeks
260,Data Visualization with Tableau,4.7,"Skills you'll gain: Data Visualization, Data Analysis, Data Analysis Software, Data Visualization Software, Tableau Software, Business Analysis, Business Intelligence, Statistical Visualization, Exploratory Data Analysis, Interactive Data Visualization, Interactive Design, Software Visualization, Storytelling, Visual Design, Visualization (Computer Graphics), Plot (Graphics), Computer Graphics",https://www.coursera.org/specializations/data-visualization,"University of California, Davis",Beginner Specialization 3 - 6 Months
261,Sound the Alarm: Detection and Response,4.7,"Skills you'll gain: Linux, Network Security, Computer Security Incident Management, Leadership and Management",https://www.coursera.org/learn/detection-and-response,Google,Beginner Course 1 - 4 Weeks
262,Work Smarter with Microsoft Word,4.7,"Skills you'll gain: Collaboration, Communication, Computer Graphics, Microsoft Excel, Visual Design, Research and Design, Writing, Interactive Data Visualization, Software Architecture, User Experience Design",https://www.coursera.org/learn/microsoft-word-work-smarter,Microsoft,Beginner Course 1 - 3 Months
263,Share Data Through the Art of Visualization,4.7,"Skills you'll gain: Business Communication, Data Analysis, Data Visualization, Data Visualization Software, Tableau Software",https://www.coursera.org/learn/visualize-data,Google,Beginner Course 1 - 4 Weeks
264,Foundations of Business Intelligence,4.7,"Skills you'll gain: Business Intelligence, Data Analysis, Leadership and Management",https://www.coursera.org/learn/foundations-of-business-intelligence,Google,Advanced Course 1 - 4 Weeks
265,Generative AI: Introduction and Applications,4.7,Skills you'll gain: Natural Language Processing,https://www.coursera.org/learn/generative-ai-introduction-and-applications,IBM,Beginner Course 1 - 4 Weeks
266,GPT Vision: Seeing the World through Generative AI,4.7,,https://www.coursera.org/learn/gpt-vision,Vanderbilt University,Beginner Course 1 - 4 Weeks
267,Scrum Master Certification,4.7,"Skills you'll gain: Agile Software Development, Scrum (Software Development), Project Management, Software Engineering, Continuous Delivery, Product Development, Continuous Integration, Leadership and Management, Product Management, Collaboration, DevOps, Software Testing, Application Development, Product Lifecycle, Planning, Process Analysis, System Software, Devops Tools, Risk Management",https://www.coursera.org/specializations/learnquest-certified-scrum-master,LearnQuest,Beginner Specialization 3 - 6 Months
268,AI Fundamentals for Non-Data Scientists,4.7,"Skills you'll gain: Machine Learning, Machine Learning Algorithms, Artificial Neural Networks, Data Analysis, Deep Learning, Human Learning, Big Data",https://www.coursera.org/learn/wharton-ai-fundamentals-non-data-scientists,University of Pennsylvania,Mixed Course 1 - 4 Weeks
269,IBM Mainframe Developer,4.7,"Skills you'll gain: Computer Programming, Other Programming Languages, Software Engineering, Theoretical Computer Science, Computer Architecture",https://www.coursera.org/professional-certificates/ibm-mainframe-developer,IBM,Intermediate Professional Certificate 3 - 6 Months
270,"Product Ideation, Design, and Management",4.7,"Skills you'll gain: Leadership and Management, Design and Product, Strategy and Operations, Product Management, Entrepreneurship, Product Development, Strategy, Product Design, Marketing, Product Strategy, Research and Design, Market Research, Market Analysis, Product Marketing, Finance, Sales, Decision Making, Investment Management, Planning, Project Management, Financial Analysis, Financial Management, Business Psychology, Budget Management, Customer Analysis, Entrepreneurial Finance, Software Engineering Tools, Innovation",https://www.coursera.org/specializations/product-ideation-design-and-management,"University of Maryland, College Park",Beginner Specialization 3 - 6 Months
271,AI for Good,4.7,"Skills you'll gain: Artificial Neural Networks, Computer Vision, Exploratory Data Analysis, Machine Learning, Natural Language Processing, Python Programming",https://www.coursera.org/specializations/ai-for-good,DeepLearning.AI,Beginner Specialization 1 - 3 Months
272,AI for Medicine,4.7,"Skills you'll gain: Machine Learning, Machine Learning Algorithms, Deep Learning, Python Programming, Artificial Neural Networks, Statistical Programming, Probability & Statistics, Natural Language Processing",https://www.coursera.org/specializations/ai-for-medicine,DeepLearning.AI,Intermediate Specialization 1 - 3 Months
